month,ps_zscore,high_conviction,V,phi,H,entropy_gap,fwd_1m,fwd_3m,fwd_6m,ret,vix_close,ps_activity,mkt_fwd_1m,mkt_fwd_3m,mkt_fwd_6m,sec_fwd_1m,sec_fwd_3m,sec_fwd_6m,momentum
2024-02,-0.3978,False,13,0.0,1.0,0.0,-0.052241011308089,0.08166482996240321,0.2923336356842894,-0.06806246357807821,13.399999618530273,Very low,0.029503297163397058,0.04119153727547098,0.11646907920678484,0.012459979022569678,-0.036667912190494145,-0.052391173781604294,0.0626763782245026
2024-03,-0.3978,False,13,0.0,1.0,0.0,-0.03522580699332856,0.08693356098865368,0.35715231484382004,-0.052241011308089,13.010000228881836,Very low,-0.03733784228133907,0.043666875388355786,0.10386660675784687,-0.037271546814865,-0.1293952200102071,-0.0647749448139705,0.03325179059891462
2024-04,-0.3978,False,29,0.0,1.0,0.0,0.18295743731835268,0.1441009668049411,0.3965723739651388,-0.03522580699332856,15.649999618530273,Very low,0.05057965848461543,0.10081469286856026,0.13993444793759857,-0.011687350841653732,-0.07018496610273439,-0.07768343794411992,0.03723355768932703
2024-05,-0.3978,False,23,0.0,1.0,0.0,-0.04762452840986786,0.19476347930181714,0.15043642978105964,0.18295743731835268,12.920000076293945,Very low,0.03195084754925337,0.07229941776927573,0.14975843921573828,-0.08499622462517054,-0.016321745937958765,-0.12102484294535454,0.034930226981533384
2024-06,-0.2962,False,45,0.0222,0.0,1.0,0.015516611671642089,0.24860650508332882,0.034708480068645686,-0.04762452840986786,12.4399995803833,Low,0.015374419247450755,0.057680983069516634,0.08370579692196833,0.02820408284766529,0.07422458121237763,-0.13307465548087716,0.014415942104033574
2024-07,-0.2962,False,28,0.0357,0.0,1.0,0.23534057280226084,0.22067231344560323,0.1517705754010732,0.015516611671642089,16.360000610351562,Low,0.023365661279203698,0.03553709386554238,0.09964911399388332,0.0455645754797811,-0.008064476877681859,-0.03632434199672352,0.011510005903530815
2024-08,-0.2962,False,31,0.0323,0.0,1.0,-0.004704923016110141,-0.03710110853627757,0.029204722235939062,0.23534057280226084,15.0,Low,0.017882476506356992,0.07223637368711988,0.060900608070757256,-0.0007712955421524947,-0.10644039001068739,-0.10080022113147535,-0.000779960216561478
2024-09,-0.3978,False,13,0.0,1.0,0.0,-0.00720282437665587,-0.17130939502866682,-0.049265077167551796,-0.004704923016110141,16.729999542236328,Very low,-0.005883728530826415,0.024605542000882608,-0.01876341339671872,-0.05055965704590204,-0.19297569644077173,-0.05390617758502725,0.04978721251349503
2024-10,-0.3978,False,9,0.0,1.0,0.0,-0.02553039416956948,-0.05644572854285557,0.14415517342728812,-0.00720282437665587,23.15999984741211,Very low,0.05963358734922419,0.06191185280386069,-0.018570398260511767,-0.05813003717869014,-0.028489618992662002,0.0535979881021762,0.057709893895491506
2024-11,-0.3978,False,4,0.0,1.0,0.0,-0.1434285709717803,0.06886063672939113,0.2912193828838139,-0.02553039416956948,13.510000228881836,Very low,-0.027333849020939383,-0.010572077104027078,-0.015595906861951558,-0.09753995111626723,0.006312023077318374,0.13569511295605752,0.06238039099827029
2024-12,-0.1768,False,15,0.4667,0.6894,0.3106,0.13040742845443543,0.14727368348207226,0.5370315758703299,-0.1434285709717803,17.350000381469727,Low,0.0303124553442895,-0.042327465175436285,0.06093763317207457,0.14295337235699268,0.1723238299545684,0.30473916210637,0.027632419083616595
2025-01,0.0303,False,31,0.4194,0.676,0.324,0.10388160476751152,0.21260133946545845,0.2349923602458439,0.13040742845443543,16.43000030517578,Moderate,-0.012694832821118496,-0.07578995455401305,0.056554583027667915,-0.024390180185514754,0.08449483268487912,0.10912335027325648,0.01166507865663119
2025-02,0.1516,False,42,0.381,0.6622,0.3378,-0.08058934459992773,0.20803343159386878,0.1654388702109495,0.10388160476751152,19.6299991607666,Moderate,-0.05855127312380792,-0.005077509580708184,0.0920984976207413,0.051339342695180035,0.12857154333015286,0.2382906254490733,0.03081354812043008
2025-03,-0.0582,False,48,0.3125,0.7773,0.2227,0.1947746920553961,0.33972529658774153,0.19789629614241488,-0.08058934459992773,22.280000686645508,Low,-0.005688179883167943,0.10782923660479415,0.19801799801350395,0.05732477208874198,0.11295115630033137,0.2556191339079299,0.008903720114638525
2025-04,-0.0597,False,54,0.3148,0.8044,0.1956,0.09972324759965323,0.018465277953804593,-0.0015402482957762587,0.1947746920553961,24.700000762939453,Low,0.06284509736034405,0.14319746710588577,0.23701262773291942,0.015261158331416391,0.02270966799113694,0.2093295064611589,-0.003743683482664406
2025-05,-0.0828,False,86,0.2674,0.8653,0.1347,0.01963876228708461,-0.03525942268561255,-0.1917496663566759,0.09972324759965323,18.56999969482422,Low,0.04828711225360771,0.09767193739936109,0.16613863673904694,0.0367879148042034,0.0972194299664555,0.26119506508095713,0.02991923592267759
2025-06,0.2417,False,77,0.2597,0.6855,0.3145,-0.09172683240688739,-0.10586424008456274,-0.22932469397767186,0.01963876228708461,16.729999542236328,Moderate,0.02605592695375747,0.08141034595287877,0.1100299896304262,-0.028406358625605366,0.12818889382518361,0.18910878793352603,0.05079484288421471
2025-07,0.0637,False,74,0.2432,0.7478,0.2522,0.04171213662471551,-0.019642816188857992,-0.09524445688172711,-0.09172683240688739,16.719999313354492,Moderate,0.020519438455756323,0.08206382827678582,0.10102944844027562,0.0892282573211518,0.18247587200049753,0.45552523062587946,0.0779727317606922
2025-08,0.1944,False,47,0.3404,0.6359,0.3641,-0.0549837946126972,-0.16220966273305892,-0.28926648421434653,0.04171213662471551,15.359999656677246,Moderate,0.03275713817185344,0.062374464543476726,0.06956748100048382,0.06605167461355754,0.14944652877639508,0.37861626788050473,0.040950354950471723
2025-09,0.1801,False,47,0.3191,0.621,0.379,-0.00414213967124899,-0.1380779736455071,-0.2601350214884791,-0.0549837946126972,16.280000686645508,Moderate,0.02667595931623068,0.026465109923032637,-0.01817813743111707,0.01834546023491468,0.05399795587580236,0.25916684764837816,0.03058877692667239
2025-10,0.0308,False,34,0.2941,0.5784,0.4216,-0.10977715399083365,-0.07711642444335176,-0.23000009336522576,-0.00414213967124899,17.440000534057617,Moderate,0.0019499438514807288,0.017527265645403745,0.04938324824809248,0.058803540155814016,0.23091326012719438,0.26572415489190915,0.03485636859121081
2025-11,-0.1012,False,38,0.2368,0.6758,0.3242,-0.027763574664232737,-0.1516570624289787,,-0.10977715399083365,16.350000381469727,Low,-0.0021511202145568786,0.006770697806726789,,-0.02247189602044919,0.1993739885821959,,0.0017035633034366282
2025-12,-0.1589,False,43,0.2558,0.7863,0.2137,0.06629234987016996,-0.14161031289479098,,-0.027763574664232737,14.949999809265137,Low,0.017736279088188978,-0.04349222094601646,,0.1892764339869295,0.1946577700922525,,-0.033213170294977855
2026-01,-0.1589,False,48,0.2292,0.7863,0.2137,-0.18167980850592702,-0.16565867350024122,,0.06629234987016996,17.440000534057617,Low,-0.008641951723092456,0.03130725207887464,,0.031674177391187275,0.02828054249827283,,-0.041113559786864075
2026-02,-0.1363,False,40,0.125,0.4855,0.5145,-0.016249580239608097,,,-0.18167980850592702,19.860000610351562,Low,-0.05196861816263498,,,-0.026315764707210976,,,-0.014777029407354517
2026-03,-0.2962,False,25,0.08,0.5,0.5,0.036419457260070676,,,-0.016249580239608097,25.25,Low,0.0973238569638244,,,0.023648652639707057,,,-0.052009020262461604
