month,ps_zscore,high_conviction,V,phi,H,entropy_gap,fwd_1m,fwd_3m,fwd_6m,monthly_return,vix_close,ps_quartile,mkt_fwd_1m,mkt_fwd_3m,mkt_fwd_6m,sec_fwd_1m,sec_fwd_3m,sec_fwd_6m,momentum
2023-05,-0.4257,False,1828,0.006,0.6182,0.3818,0.11247642179951667,0.04253309361073665,-0.33144299097747176,0.442727262323553,17.940000534057617,Q2,0.0608591470642299,0.08178249571683294,0.10018224046482094,0.061582185534386324,0.08769918203873228,0.12051188313523209,-0.03035638466358903
2023-06,-0.5271,False,1329,0.0045,0.4307,0.5693,-0.02180686569856982,-0.161427373017635,-0.33729825238040445,0.11247642179951667,13.59000015258789,Q2,0.03656942777723482,-0.03206101813165063,0.08003611134680089,0.04002555199909996,-0.028852185401310293,0.11167599069696044,0.06730301145236368
2023-07,-0.5233,False,1780,0.0028,0.3109,0.6891,-0.041980333656783775,-0.1629994475647013,-0.35263462600837114,-0.02180686569856982,13.630000114440918,Q2,-0.01625207631064063,-0.08325837438102357,0.06281927147559307,-0.014830017959219566,-0.0841903088765884,0.0910857243929144,0.09176626869665468
2023-08,-0.4001,False,1801,0.0039,0.3717,0.6283,-0.10516771006917525,-0.35871866982463807,0.023572039156847024,-0.041980333656783775,13.569999694824219,Q3,-0.05078245693498129,0.01700872848362689,0.136759058997455,-0.05217064007876726,0.030167073432010083,0.16602377146349445,0.08168694231522176
2023-09,-0.4101,False,3279,0.0018,0.2799,0.7201,-0.023640687217505008,-0.20972647294206037,0.030732854733342307,-0.10516771006917525,17.520000457763672,Q2,-0.018258009969598032,0.11581011983015488,0.23290733083941872,-0.019237375383126865,0.1447031790483322,0.24424361726478505,0.06538286804142972
2023-10,-0.0635,False,2085,0.0034,0.0,1.0,-0.26599794447062197,-0.2265651771577879,-0.027326150548196093,-0.023640687217505008,18.139999389648438,Q3,0.09134372985868011,0.15934440170968167,0.20894603788218769,0.10818840100617955,0.1913891444569602,0.21476550944129702,0.05004160286611825
2023-11,-0.7344,False,3665,0.0008,0.3955,0.6045,0.10273328820533134,0.5961357223310173,0.2238454360839992,-0.26599794447062197,12.920000076293945,Q1 (lowest),0.04143308784720534,0.11774759366360321,0.16378912553732938,0.05321098827450399,0.13187831521238258,0.16360693832785977,0.060434681246839296
2023-12,-0.4101,False,3759,0.0016,0.2799,0.7201,-0.044444402783457515,0.3042735450984848,0.26196586188236237,0.10273328820533134,12.449999809265137,Q2,0.020045489673743422,0.10494367180241015,0.15319310364516858,0.020762382462400586,0.08695742270866003,0.1744347936176227,-0.05768618655218986
2024-01,-0.6323,False,3866,0.001,0.3494,0.6506,0.5147584081998928,0.2576028654585656,0.11896242284450853,-0.044444402783457515,14.350000381469727,Q2,0.052186758404574984,0.04278421157626555,0.1479123114711176,0.05283351464521635,0.019621099531666353,0.13303733177466603,-0.059310042151220745
2024-02,-0.7102,False,2388,0.0008,0.0,1.0,-0.09890754590391937,-0.23324475546686008,-0.3734868620447972,0.5147584081998928,13.399999618530273,Q1 (lowest),0.02950335705999696,0.041191349580827374,0.1164688868662016,0.011412168602672912,0.028031832299502568,0.08805866533615725,-0.06308296499870203
