ticker,repo,tier,corp_commits,total_commits,corp_ratio,months_active,density_months,N1a,N1b,N2,N3,sample_phi,N4,all_pass,fail_reason,oss_exception,selected
PLTR,palantir/metric-schema,,65,1710,0.038,52,2,False,False,True,False,,,False,N1a(corp=65),False,False
PLTR,palantir/osdk-ts,,1690,3043,0.5554,31,31,True,False,False,True,,,False,N1b(density=31),False,False
PLTR,palantir/baseline-error-prone,,631,3096,0.2038,83,70,True,True,True,True,0.84,True,True,,False,False
PLTR,palantir/conjure-typescript,,40,278,0.1439,42,0,False,False,False,False,,,False,N1a(corp=40),False,False
PLTR,palantir/gradle-shadow-jar,,17,922,0.0184,30,0,False,False,False,False,,,False,N1a(corp=17),False,False
PLTR,palantir/sls-packaging,,188,1653,0.1137,82,22,False,False,True,False,,,False,N1a(corp=188),False,False
PLTR,palantir/gradle-external-publish-plugin,,46,908,0.0507,31,0,False,False,False,False,,,False,N1a(corp=46),False,False
PLTR,palantir/jakarta-package-alignment,,6,625,0.0096,9,0,False,False,False,False,,,False,N1a(corp=6),False,False
PLTR,palantir/foundry-platform-python,,242,463,0.5227,26,18,True,False,False,True,,,False,N1b(density=18),False,False
PLTR,palantir/tracing-java,,66,1566,0.0421,55,2,False,False,True,False,,,False,N1a(corp=66),False,False
PLTR,palantir/foundry-dev-tools,,0,0,0.0,0,0,False,False,False,False,,,False,no commits found,False,False
PLTR,palantir/dialogue,,480,2919,0.1644,85,43,True,False,True,True,,,False,N1b(density=43),False,False
PLTR,palantir/blueprint,,1158,2635,0.4395,86,57,True,True,True,True,0.27,True,True,,False,False
PLTR,palantir/gradle-utils,,39,627,0.0622,29,3,False,False,False,False,,,False,N1a(corp=39),False,False
PLTR,palantir/conjure-java-runtime,,225,2429,0.0926,78,18,True,False,True,False,,,False,N1b(density=18),False,False
PLTR,palantir/nylon-threads,,20,603,0.0332,10,3,False,False,False,False,,,False,N1a(corp=20),False,False
PLTR,palantir/terraform-provider-tenablesc,,17,490,0.0347,18,0,False,False,False,False,,,False,N1a(corp=17),False,False
PLTR,palantir/distgo,,75,721,0.104,49,6,False,False,True,False,,,False,N1a(corp=75),False,False
PLTR,palantir/gradle-git-version,,12,987,0.0122,24,0,False,False,False,False,,,False,N1a(corp=12),False,False
PLTR,palantir/safe-logging,,41,1275,0.0322,46,0,False,False,False,False,,,False,N1a(corp=41),False,False
PLTR,palantir/gradle-baseline,,640,3085,0.2075,83,70,True,True,True,True,0.835,True,True,,False,False
PLTR,palantir/tritium,,164,2122,0.0773,84,12,False,False,True,False,,,False,N1a(corp=164),False,False
PLTR,palantir/plottable,,6,53,0.1132,3,0,False,False,False,False,,,False,N1a(corp=6),False,False
PLTR,palantir/conjure-python,,38,1053,0.0361,54,0,False,False,True,False,,,False,N1a(corp=38),False,False
PLTR,palantir/assertj-automation,,90,1509,0.0596,25,8,False,False,False,False,,,False,N1a(corp=90),False,False
