month,ps_zscore,high_conviction,V,phi,H,entropy_gap,fwd_1m,fwd_3m,fwd_6m,monthly_return,vix_close,ps_quartile
2024-03,2.0155,True,2027,0.1219,0.745,0.255,-0.11411096847803359,0.03838697765626975,0.18004923203392686,-0.008232047062644798,13.010000228881836,Q4 (highest)
2024-04,0.7673,False,2224,0.1088,0.8227,0.1773,0.08522205187596943,0.10491536433920823,0.3220017720295738,-0.11411096847803359,15.649999618530273,Q4 (highest)
2024-05,0.1908,False,2279,0.1123,0.8686,0.1314,0.08009336531069988,0.11781062097869688,0.23265153270221028,0.08522205187596943,12.920000076293945,Q3
2024-06,0.0752,False,2517,0.1025,0.8769,0.1231,-0.05735296850745153,0.13642529945570137,0.1634811353952601,0.08009336531069988,12.4399995803833,Q3
2024-07,0.2933,False,2222,0.113,0.8595,0.1405,0.09788747161890354,0.1964733360551949,0.4539810588421158,-0.05735296850745153,16.360000610351562,Q3
2024-08,1.1062,False,2357,0.1099,0.8133,0.1867,0.09807994581286117,0.10273735959223984,0.2840288778259954,0.09788747161890354,15.0,Q4 (highest)
2024-09,0.4943,False,2150,0.1186,0.849,0.151,-0.007544060280417542,0.023807843729383382,0.008621277621589929,0.09807994581286117,16.729999542236328,Q3
2024-10,-0.4802,False,2365,0.1218,0.9207,0.0793,0.011875062401373482,0.2152222828767174,-0.03109403708683811,-0.007544060280417542,23.15999984741211,Q2
2024-11,-0.8403,False,2307,0.1153,0.9359,0.0641,0.019483788942135982,0.16440135691130653,0.1293159925305165,0.011875062401373482,13.510000228881836,Q1 (lowest)
2024-12,0.1477,False,2189,0.1361,0.8895,0.1105,0.17800872508198684,-0.014833414493557573,0.2627326670199379,0.019483788942135982,17.350000381469727,Q3
2025-01,0.558,False,2129,0.132,0.8593,0.1407,-0.030441827567770363,-0.20269239910616743,0.12412406422285671,0.17800872508198684,16.43000030517578,Q4 (highest)
2025-02,1.0013,False,2295,0.1312,0.845,0.155,-0.1374440115773603,-0.030131675965972216,0.10734223278711386,-0.030441827567770363,19.6299991607666,Q4 (highest)
2025-03,1.4048,False,2521,0.1158,0.818,0.182,-0.04662285115538023,0.2817453267264518,0.2762838577425921,-0.1374440115773603,22.280000686645508,Q4 (highest)
